stop_id,station_name,line,value
30196,Rockwell,pnk,FALSE
30196,Rockwell,o,FALSE
30150,Lawrence,red,TRUE
30150,Lawrence,blue,FALSE
30150,Lawrence,g,FALSE
30150,Lawrence,brn,FALSE
30150,Lawrence,p,FALSE
30150,Lawrence,pexp,FALSE
30150,Lawrence,y,FALSE
30150,Lawrence,pnk,FALSE
30150,Lawrence,o,FALSE
30054,Central,red,FALSE
30054,Central,blue,FALSE
30054,Central,g,TRUE
30054,Central,brn,FALSE
30054,Central,p,FALSE
30054,Central,pexp,FALSE
30054,Central,y,FALSE
30054,Central,pnk,FALSE
30054,Central,o,FALSE
30292,Conservatory,red,FALSE
30292,Conservatory,blue,FALSE
30292,Conservatory,g,TRUE
30292,Conservatory,brn,FALSE
30292,Conservatory,p,FALSE
30292,Conservatory,pexp,FALSE
30292,Conservatory,y,FALSE
30292,Conservatory,pnk,FALSE
30292,Conservatory,o,FALSE
30232,Wellington,red,FALSE
30232,Wellington,blue,FALSE
30232,Wellington,g,FALSE
30232,Wellington,brn,TRUE
30232,Wellington,p,FALSE
30232,Wellington,pexp,TRUE
30232,Wellington,y,FALSE
30232,Wellington,pnk,FALSE
30232,Wellington,o,FALSE
30078,Noyes,red,FALSE
30078,Noyes,blue,FALSE
30078,Noyes,g,FALSE
30078,Noyes,brn,FALSE
30078,Noyes,p,TRUE
30078,Noyes,pexp,TRUE
30078,Noyes,y,FALSE
30078,Noyes,pnk,FALSE
30078,Noyes,o,FALSE
30157,Illinois Medical District,red,FALSE
30157,Illinois Medical District,blue,TRUE
30157,Illinois Medical District,g,FALSE
30157,Illinois Medical District,brn,FALSE
30157,Illinois Medical District,p,FALSE
30157,Illinois Medical District,pexp,FALSE
30157,Illinois Medical District,y,FALSE
30157,Illinois Medical District,pnk,FALSE
30157,Illinois Medical District,o,FALSE
30209,47th,red,FALSE
30209,47th,blue,FALSE
30209,47th,g,TRUE
30209,47th,brn,FALSE
30209,47th,p,FALSE
30209,47th,pexp,FALSE
30209,47th,y,FALSE
30209,47th,pnk,FALSE
30209,47th,o,FALSE
30289,Lake,red,TRUE
30289,Lake,blue,FALSE
30289,Lake,g,FALSE
30289,Lake,brn,FALSE
30289,Lake,p,FALSE
30289,Lake,pexp,FALSE
30289,Lake,y,FALSE
30289,Lake,pnk,FALSE
30289,Lake,o,FALSE
30257,Belmont,red,FALSE
30257,Belmont,blue,FALSE
30257,Belmont,g,FALSE
30257,Belmont,brn,TRUE
30257,Belmont,p,FALSE
30257,Belmont,pexp,TRUE
30257,Belmont,y,FALSE
30257,Belmont,pnk,FALSE
30257,Belmont,o,FALSE
30228,Jarvis,red,TRUE
30228,Jarvis,blue,FALSE
30228,Jarvis,g,FALSE
30228,Jarvis,brn,FALSE
30228,Jarvis,p,FALSE
30228,Jarvis,pexp,FALSE
30228,Jarvis,y,FALSE
30228,Jarvis,pnk,FALSE
30228,Jarvis,o,FALSE
30216,Halsted,red,FALSE
30216,Halsted,blue,FALSE
30216,Halsted,g,FALSE
30216,Halsted,brn,FALSE
30216,Halsted,p,FALSE
30216,Halsted,pexp,FALSE
30216,Halsted,y,FALSE
30216,Halsted,pnk,FALSE
30216,Halsted,o,TRUE
30011,Davis,red,FALSE
30011,Davis,blue,FALSE
30011,Davis,g,FALSE
30011,Davis,brn,FALSE
30011,Davis,p,TRUE
30011,Davis,pexp,TRUE
30011,Davis,y,FALSE
30011,Davis,pnk,FALSE
30011,Davis,o,FALSE
30270,Roosevelt,red,TRUE
30270,Roosevelt,blue,FALSE
30270,Roosevelt,g,FALSE
30270,Roosevelt,brn,FALSE
30270,Roosevelt,p,FALSE
30270,Roosevelt,pexp,FALSE
30270,Roosevelt,y,FALSE
30270,Roosevelt,pnk,FALSE
30270,Roosevelt,o,FALSE
30233,Fullerton,red,TRUE
30233,Fullerton,blue,FALSE
30233,Fullerton,g,FALSE
30233,Fullerton,brn,FALSE
30233,Fullerton,p,FALSE
30233,Fullerton,pexp,FALSE
30233,Fullerton,y,FALSE
30233,Fullerton,pnk,FALSE
30233,Fullerton,o,FALSE
30079,Noyes,red,FALSE
30079,Noyes,blue,FALSE
30079,Noyes,g,FALSE
30079,Noyes,brn,FALSE
30079,Noyes,p,TRUE
30079,Noyes,pexp,TRUE
30079,Noyes,y,FALSE
30079,Noyes,pnk,FALSE
30079,Noyes,o,FALSE
30137,Chicago,red,FALSE
30137,Chicago,blue,FALSE
30137,Chicago,g,FALSE
30137,Chicago,brn,TRUE
30137,Chicago,p,FALSE
30137,Chicago,pexp,TRUE
30137,Chicago,y,FALSE
30137,Chicago,pnk,FALSE
30137,Chicago,o,FALSE
30261,LaSalle,red,FALSE
30261,LaSalle,blue,TRUE
30261,LaSalle,g,FALSE
30261,LaSalle,brn,FALSE
30261,LaSalle,p,FALSE
30261,LaSalle,pexp,FALSE
30261,LaSalle,y,FALSE
30261,LaSalle,pnk,FALSE
30261,LaSalle,o,FALSE
30211,Monroe,red,TRUE
30211,Monroe,blue,FALSE
30211,Monroe,g,FALSE
30211,Monroe,brn,FALSE
30211,Monroe,p,FALSE
30211,Monroe,pexp,FALSE
30211,Monroe,y,FALSE
30211,Monroe,pnk,FALSE
30211,Monroe,o,FALSE
30291,Conservatory,red,FALSE
30291,Conservatory,blue,FALSE
30291,Conservatory,g,TRUE
30291,Conservatory,brn,FALSE
30291,Conservatory,p,FALSE
30291,Conservatory,pexp,FALSE
30291,Conservatory,y,FALSE
30291,Conservatory,pnk,FALSE
30291,Conservatory,o,FALSE
30225,Kedzie,red,FALSE
30225,Kedzie,blue,FALSE
30225,Kedzie,g,FALSE
30225,Kedzie,brn,TRUE
30225,Kedzie,p,FALSE
30225,Kedzie,pexp,FALSE
30225,Kedzie,y,FALSE
30225,Kedzie,pnk,FALSE
30225,Kedzie,o,FALSE
30024,51st,red,FALSE
30024,51st,blue,FALSE
30024,51st,g,TRUE
30024,51st,brn,FALSE
30024,51st,p,FALSE
30024,51st,pexp,FALSE
30024,51st,y,FALSE
30024,51st,pnk,FALSE
30024,51st,o,FALSE
30099,Garfield,red,FALSE
30099,Garfield,blue,FALSE
30099,Garfield,g,TRUE
30099,Garfield,brn,FALSE
30099,Garfield,p,FALSE
30099,Garfield,pexp,FALSE
30099,Garfield,y,FALSE
30099,Garfield,pnk,FALSE
30099,Garfield,o,FALSE
30206,Ashland,red,FALSE
30206,Ashland,blue,FALSE
30206,Ashland,g,FALSE
30206,Ashland,brn,FALSE
30206,Ashland,p,FALSE
30206,Ashland,pexp,FALSE
30206,Ashland,y,FALSE
30206,Ashland,pnk,FALSE
30206,Ashland,o,TRUE
30064,Grand,red,TRUE
30064,Grand,blue,FALSE
30064,Grand,g,FALSE
30064,Grand,brn,FALSE
30064,Grand,p,FALSE
30064,Grand,pexp,FALSE
30064,Grand,y,FALSE
30064,Grand,pnk,FALSE
30064,Grand,o,FALSE
30381,Cermak-McCormick Place,red,FALSE
30381,Cermak-McCormick Place,blue,FALSE
30381,Cermak-McCormick Place,g,TRUE
30381,Cermak-McCormick Place,brn,FALSE
30381,Cermak-McCormick Place,p,FALSE
30381,Cermak-McCormick Place,pexp,FALSE
30381,Cermak-McCormick Place,y,FALSE
30381,Cermak-McCormick Place,pnk,FALSE
30381,Cermak-McCormick Place,o,FALSE
30100,Garfield,red,FALSE
30100,Garfield,blue,FALSE
30100,Garfield,g,TRUE
30100,Garfield,brn,FALSE
30100,Garfield,p,FALSE
30100,Garfield,pexp,FALSE
30100,Garfield,y,FALSE
30100,Garfield,pnk,FALSE
30100,Garfield,o,FALSE
30200,Polk,red,FALSE
30200,Polk,blue,FALSE
30200,Polk,g,FALSE
30200,Polk,brn,FALSE
30200,Polk,p,FALSE
30200,Polk,pexp,FALSE
30200,Polk,y,FALSE
30200,Polk,pnk,TRUE
30200,Polk,o,FALSE
30018,Damen,red,FALSE
30018,Damen,blue,FALSE
30018,Damen,g,FALSE
30018,Damen,brn,TRUE
30018,Damen,p,FALSE
30018,Damen,pexp,FALSE
30018,Damen,y,FALSE
30018,Damen,pnk,FALSE
30018,Damen,o,FALSE
30029,Pulaski,red,FALSE
30029,Pulaski,blue,FALSE
30029,Pulaski,g,FALSE
30029,Pulaski,brn,FALSE
30029,Pulaski,p,FALSE
30029,Pulaski,pexp,FALSE
30029,Pulaski,y,FALSE
30029,Pulaski,pnk,TRUE
30029,Pulaski,o,FALSE
30022,35th/Archer,red,FALSE
30022,35th/Archer,blue,FALSE
30022,35th/Archer,g,FALSE
30022,35th/Archer,brn,FALSE
30022,35th/Archer,p,FALSE
30022,35th/Archer,pexp,FALSE
30022,35th/Archer,y,FALSE
30022,35th/Archer,pnk,FALSE
30022,35th/Archer,o,TRUE
30164,South Boulevard,red,FALSE
30164,South Boulevard,blue,FALSE
30164,South Boulevard,g,FALSE
30164,South Boulevard,brn,FALSE
30164,South Boulevard,p,TRUE
30164,South Boulevard,pexp,TRUE
30164,South Boulevard,y,FALSE
30164,South Boulevard,pnk,FALSE
30164,South Boulevard,o,FALSE
30052,Main,red,FALSE
30052,Main,blue,FALSE
30052,Main,g,FALSE
30052,Main,brn,FALSE
30052,Main,p,TRUE
30052,Main,pexp,TRUE
30052,Main,y,FALSE
30052,Main,pnk,FALSE
30052,Main,o,FALSE
30106,Wilson,red,TRUE
30106,Wilson,blue,FALSE
30106,Wilson,g,FALSE
30106,Wilson,brn,FALSE
30106,Wilson,p,FALSE
30106,Wilson,pexp,FALSE
30106,Wilson,y,FALSE
30106,Wilson,pnk,FALSE
30106,Wilson,o,FALSE
30110,Jackson,red,TRUE
30110,Jackson,blue,FALSE
30110,Jackson,g,FALSE
30110,Jackson,brn,FALSE
30110,Jackson,p,FALSE
30110,Jackson,pexp,FALSE
30110,Jackson,y,FALSE
30110,Jackson,pnk,FALSE
30110,Jackson,o,FALSE
30273,Addison,red,TRUE
30273,Addison,blue,FALSE
30273,Addison,g,FALSE
30273,Addison,brn,FALSE
30273,Addison,p,FALSE
30273,Addison,pexp,FALSE
30273,Addison,y,FALSE
30273,Addison,pnk,FALSE
30273,Addison,o,FALSE
30229,Argyle,red,TRUE
30229,Argyle,blue,FALSE
30229,Argyle,g,FALSE
30229,Argyle,brn,FALSE
30229,Argyle,p,FALSE
30229,Argyle,pexp,FALSE
30229,Argyle,y,FALSE
30229,Argyle,pnk,FALSE
30229,Argyle,o,FALSE
30165,Harold Washington Library-State/Van Buren,red,FALSE
30165,Harold Washington Library-State/Van Buren,blue,FALSE
30165,Harold Washington Library-State/Van Buren,g,FALSE
30165,Harold Washington Library-State/Van Buren,brn,TRUE
30165,Harold Washington Library-State/Van Buren,p,FALSE
30165,Harold Washington Library-State/Van Buren,pexp,FALSE
30165,Harold Washington Library-State/Van Buren,y,FALSE
30165,Harold Washington Library-State/Van Buren,pnk,FALSE
30165,Harold Washington Library-State/Van Buren,o,FALSE
30016,Sheridan,red,TRUE
30016,Sheridan,blue,FALSE
30016,Sheridan,g,FALSE
30016,Sheridan,brn,FALSE
30016,Sheridan,p,FALSE
30016,Sheridan,pexp,FALSE
30016,Sheridan,y,FALSE
30016,Sheridan,pnk,FALSE
30016,Sheridan,o,FALSE
30001,Austin,red,FALSE
30001,Austin,blue,TRUE
30001,Austin,g,FALSE
30001,Austin,brn,FALSE
30001,Austin,p,FALSE
30001,Austin,pexp,FALSE
30001,Austin,y,FALSE
30001,Austin,pnk,FALSE
30001,Austin,o,FALSE
30107,Irving Park,red,FALSE
30107,Irving Park,blue,TRUE
30107,Irving Park,g,FALSE
30107,Irving Park,brn,FALSE
30107,Irving Park,p,FALSE
30107,Irving Park,pexp,FALSE
30107,Irving Park,y,FALSE
30107,Irving Park,pnk,FALSE
30107,Irving Park,o,FALSE
30072,Washington,red,FALSE
30072,Washington,blue,TRUE
30072,Washington,g,FALSE
30072,Washington,brn,FALSE
30072,Washington,p,FALSE
30072,Washington,pexp,FALSE
30072,Washington,y,FALSE
30072,Washington,pnk,FALSE
30072,Washington,o,FALSE
30055,Central,red,FALSE
30055,Central,blue,FALSE
30055,Central,g,TRUE
30055,Central,brn,FALSE
30055,Central,p,FALSE
30055,Central,pexp,FALSE
30055,Central,y,FALSE
30055,Central,pnk,FALSE
30055,Central,o,FALSE
30048,Kedzie-Homan,red,FALSE
30048,Kedzie-Homan,blue,TRUE
30048,Kedzie-Homan,g,FALSE
30048,Kedzie-Homan,brn,FALSE
30048,Kedzie-Homan,p,FALSE
30048,Kedzie-Homan,pexp,FALSE
30048,Kedzie-Homan,y,FALSE
30048,Kedzie-Homan,pnk,FALSE
30048,Kedzie-Homan,o,FALSE
30385,Wilson,red,FALSE
30385,Wilson,blue,FALSE
30385,Wilson,g,FALSE
30385,Wilson,brn,FALSE
30385,Wilson,p,FALSE
30385,Wilson,pexp,TRUE
30385,Wilson,y,FALSE
30385,Wilson,pnk,FALSE
30385,Wilson,o,FALSE
30177,63rd,red,TRUE
30177,63rd,blue,FALSE
30177,63rd,g,FALSE
30177,63rd,brn,FALSE
30177,63rd,p,FALSE
30177,63rd,pexp,FALSE
30177,63rd,y,FALSE
30177,63rd,pnk,FALSE
30177,63rd,o,FALSE
30166,Harold Washington Library-State/Van Buren,red,FALSE
30166,Harold Washington Library-State/Van Buren,blue,FALSE
30166,Harold Washington Library-State/Van Buren,g,FALSE
30166,Harold Washington Library-State/Van Buren,brn,FALSE
30166,Harold Washington Library-State/Van Buren,p,FALSE
30166,Harold Washington Library-State/Van Buren,pexp,TRUE
30166,Harold Washington Library-State/Van Buren,y,FALSE
30166,Harold Washington Library-State/Van Buren,pnk,TRUE
30166,Harold Washington Library-State/Van Buren,o,TRUE
30219,Kedzie,red,FALSE
30219,Kedzie,blue,FALSE
30219,Kedzie,g,FALSE
30219,Kedzie,brn,FALSE
30219,Kedzie,p,FALSE
30219,Kedzie,pexp,FALSE
30219,Kedzie,y,FALSE
30219,Kedzie,pnk,FALSE
30219,Kedzie,o,TRUE
30135,Laramie,red,FALSE
30135,Laramie,blue,FALSE
30135,Laramie,g,TRUE
30135,Laramie,brn,FALSE
30135,Laramie,p,FALSE
30135,Laramie,pexp,FALSE
30135,Laramie,y,FALSE
30135,Laramie,pnk,FALSE
30135,Laramie,o,FALSE
30276,87th,red,TRUE
30276,87th,blue,FALSE
30276,87th,g,FALSE
30276,87th,brn,FALSE
30276,87th,p,FALSE
30276,87th,pexp,FALSE
30276,87th,y,FALSE
30276,87th,pnk,FALSE
30276,87th,o,FALSE
30002,Austin,red,FALSE
30002,Austin,blue,TRUE
30002,Austin,g,FALSE
30002,Austin,brn,FALSE
30002,Austin,p,FALSE
30002,Austin,pexp,FALSE
30002,Austin,y,FALSE
30002,Austin,pnk,FALSE
30002,Austin,o,FALSE
30043,Western,red,FALSE
30043,Western,blue,TRUE
30043,Western,g,FALSE
30043,Western,brn,FALSE
30043,Western,p,FALSE
30043,Western,pexp,FALSE
30043,Western,y,FALSE
30043,Western,pnk,FALSE
30043,Western,o,FALSE
30283,Western,red,FALSE
30283,Western,blue,FALSE
30283,Western,g,FALSE
30283,Western,brn,TRUE
